,ImageId,CellId,Cell_CCR4Sm149Di_Sm149,Cell_CD15Dy164Di_Dy164,Cell_CD16Nd146Di_Nd146,Cell_CD206Tm169Di_Tm169,Cell_CD20Sm147Di_Sm147,Cell_CD30Ho165Di_Ho165,Cell_CD31Nd144Di_Nd144,Cell_CD34Sm152Di_Sm152,Cell_CD3Er170Di_Er170,Cell_CD45RAGd155Di_Gd155,Cell_CD45ROYb173Di_Yb173,Cell_CD4Gd156Di_Gd156,Cell_CD68Tb159Di_Tb159,Cell_CD8Dy162Di_Dy162,Cell_CXCR3Nd142Di_Nd142,Cell_CXCR5Yb171Di_Yb171,Cell_DNA2Ir191Di_Ir191,Cell_DNAIr193Di_Ir193,Cell_EphrinB2Er166Di_Er166,Cell_FOXP3Dy163Di_Dy163,Cell_GranzymBEr167Di_Er167,Cell_HLADRYb174Di_Yb174,Cell_Histone3Gd160Di_Gd160,Cell_ICOSNd148Di_Nd148,Cell_Ki67Er168Di_Er168,Cell_Lag3Eu153Di_Eu153,Cell_MembraneIn115Di_In115,Cell_PD1NAT105Lu175Di_Lu175,Cell_PDL1Nd150Di_Nd150,Cell_PDL2Yb172Di_Yb172,Cell_TbetNd145Di_Nd145,Cell_Tim3Sm154Di_Sm154,Cell_VimentinNd143Di_Nd143,Cell_pStat3Gd158Di_Gd158,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,tSNE8718383312_1,tSNE8718383312_2,Phenograph5341189162,Phenograph8498759920
1,274864,1,0.952380952,0.238095238,0.380952381,1.666666667,4.80952381,0.333333333,0.142857143,0.333333333,0.761904762,20.33333333,3.476190476,3.571428571,27.66666667,0.904761905,10.33333333,0.047619048,30.76190476,52.95238095,0.142857143,0.523809524,4.047619048,0.428571429,268.6190476,1,0.285714286,0.238095238,10.76190476,0.047619048,0.571428571,0.857142857,0.285714286,1.095238095,2.476190476,2,21,0.695657281,0.954545455,0.84,1,13.844,6.24083736,4.483254186,-52.01812173,508,3,0.5625,2,36,168,0,0,0,0,0,0,0,0,0,0,0,10
2,274864,2,0.791666667,0.25,0.208333333,1.333333333,4.291666667,0.083333333,0.25,0.166666667,0.708333333,14,1.291666667,1.333333333,1.75,0.416666667,6.958333333,0.083333333,30.16666667,46.08333333,0.666666667,0.333333333,3.125,0.333333333,167.375,0.791666667,0.333333333,0.083333333,4.5,0.041666667,0.208333333,0.666666667,0.083333333,1.041666667,3.208333333,0.958333333,24,0.803462224,0.923076923,0.666666667,1,16.565,7.468819446,4.446604507,44.29278839,672.1666667,3,0.263157895,1,144,0,0,0,0,0,0,0,0,0,0,0,0,1
3,274864,3,1.533333333,0.6,0.466666667,1.6,2.066666667,0.133333333,0,0.333333333,2.333333333,9.533333333,5.466666667,6.866666667,3.333333333,0.733333333,10.13333333,0.133333333,35.86666667,59.73333333,0.6,0.466666667,4.466666667,0.4,189.6666667,2.6,0.333333333,0.133333333,10.73333333,0.133333333,0.866666667,1.066666667,0.333333333,0.8,0.733333333,1.6,15,0.90141742,1,0.714285714,1,12.918,6.91943949,2.995778776,10.60898479,154.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,274864,4,0.857142857,0.142857143,0.142857143,2.857142857,1.857142857,0.142857143,0,0.571428571,1.285714286,8.714285714,7.714285714,5.857142857,1.428571429,1.428571429,6,0.285714286,29.57142857,49.57142857,0.142857143,0.428571429,2.285714286,0.428571429,232.2857143,0.571428571,0,0.285714286,9.428571429,0,1.714285714,1.285714286,0.571428571,0.428571429,1,2.428571429,7,0.871771729,0.875,0.583333333,1,7.683,4.651537028,2.278845158,-41.57861329,538.5714286,4.857142857,0.571428571,2,67,92,0,0,0,0,0,0,0,0,0,0,0,4
5,274864,5,1.055555556,0.222222222,0.222222222,0.833333333,6.666666667,0.055555556,0.166666667,0.277777778,0.5,27.83333333,4.555555556,1.611111111,2.222222222,0.388888889,11.83333333,0.166666667,25.72222222,37.44444444,0.277777778,0.222222222,3.166666667,0.388888889,142.2222222,1.611111111,0.388888889,0,6.722222222,0.055555556,0.444444444,1.055555556,0.222222222,0.333333333,3.166666667,0.944444444,18,0.9593719,0.75,0.321428571,1,19.766,10.22793626,2.885756653,-48.40212978,913.2777778,3.444444444,0.555555556,3,13,97,249,0,0,0,0,0,0,0,0,0,0,1
6,274864,6,2.4,0.6,0,2.2,1.8,0.6,0.4,0.2,1,16.2,2.4,3.8,2,0.4,11.6,0.2,61.4,104.4,0.2,0.6,3,0.6,100,2.2,0,0.6,11.6,0,0.4,1.4,0.2,1.8,3.8,1.6,5,0.743786467,1,0.555555556,1,5.814,3.529849687,2.359412608,55.90070474,1200,4.2,0.4,1,135,0,0,0,0,0,0,0,0,0,0,0,0,6
7,274864,7,1.326086957,0.391304348,0.369565217,1.913043478,6.52173913,0.065217391,0.108695652,0.5,0.804347826,32.34782609,2.673913043,1.717391304,3.326086957,0.5,14.76086957,0.239130435,27.41304348,47.63043478,1.239130435,0.347826087,3.586956522,0.456521739,133.4565217,0.956521739,0.239130435,0.108695652,7.608695652,0.02173913,0.695652174,1.086956522,0.195652174,1.326086957,2.086956522,1.260869565,46,0.579078447,0.978723404,0.821428571,1,22.263,8.725632627,7.113762457,-25.71647308,1647.804348,3.52173913,0.230769231,2,103,212,0,0,0,0,0,0,0,0,0,0,0,1
8,274864,8,1.666666667,1,0.333333333,1,2.333333333,0,0.333333333,0,4.333333333,6.333333333,7,6.333333333,3.666666667,0.666666667,9,0,38.33333333,72,0,0.666666667,2.333333333,0.333333333,227.3333333,2,0.333333333,0,8.333333333,0.333333333,1,1,0,1,1,2.333333333,3,0.730296743,1,0.75,1,3.093,2.581988897,1.763834207,45,168.6666667,4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9,274864,9,1,0.388888889,0.277777778,1.611111111,2.5,0.055555556,0.111111111,0.277777778,1.111111111,10.94444444,3.277777778,3.666666667,1.5,0.5,5.5,0.111111111,15.88888889,26.83333333,0.388888889,0.166666667,2.777777778,0.222222222,120.7222222,2.055555556,0.555555556,0.055555556,4.055555556,0,0.555555556,0.388888889,0.166666667,0.555555556,0.722222222,1.722222222,18,0.81652189,0.947368421,0.75,1,13.381,6.506507943,3.756301217,3.618461013,271.3333333,4.833333333,0.666666667,3,10,27,150,0,0,0,0,0,0,0,0,0,0,9
10,274864,10,1.08,0.28,0.2,2,3.6,0.2,0.44,0.12,2.2,12.84,7.56,5.76,2.8,0.6,10.28,0.16,39.48,73.68,0.68,1.36,4.44,0.64,199.92,2.48,0.32,0.08,6.84,0,0.64,0.8,0.2,0.6,6.8,1.96,25,0.871845127,0.833333333,0.595238095,1,18.343,8.721651435,4.271704918,46.3703953,279.32,3.64,0.454545455,2,9,107,0,0,0,0,0,0,0,0,0,0,0,12
11,274864,11,0.625,0.4375,0.1875,1,1.6875,0.1875,0.4375,0.25,1.0625,9.0625,3.9375,3.6875,2.3125,0.8125,10.1875,0.1875,23.1875,38.125,0.5625,0.25,3.25,0.5,143.1875,0.8125,0.25,0.1875,7.375,0,0.625,0.6875,0.375,0.9375,3.9375,1.1875,16,0.833931697,0.842105263,0.533333333,1,13.778,6.583436018,3.633185498,48.81302346,367.0625,3.9375,0.333333333,1,152,0,0,0,0,0,0,0,0,0,0,0,0,4
12,274864,12,0.829268293,0.390243902,0.219512195,1.853658537,9.195121951,0.170731707,0.146341463,0.268292683,1.292682927,29.19512195,7.268292683,3.317073171,2.073170732,0.829268293,10.53658537,0.292682927,49,81.12195122,0.365853659,0.390243902,4.292682927,0.585365854,216.0731707,1.414634146,0.317073171,0.243902439,7.682926829,0.073170732,0.585365854,1.048780488,0.341463415,0.56097561,2.073170732,2.024390244,41,0.782002446,0.891304348,0.759259259,1,22.999,9.534151214,5.942401528,6.289942417,631.1707317,3.073170732,0.68,2,82,94,0,0,0,0,0,0,0,0,0,0,0,2
13,274864,13,0.925925926,0.444444444,0.333333333,1.851851852,4.888888889,0.074074074,0.296296296,0.259259259,0.333333333,30.33333333,1.851851852,2.074074074,2.555555556,0.777777778,11.74074074,0.333333333,39.96296296,70.14814815,0.37037037,0.296296296,4.259259259,0.333333333,260.9259259,0.703703704,0.407407407,0.111111111,7.518518519,0.074074074,0.62962963,0.888888889,0.074074074,0.777777778,1.185185185,2.296296296,27,0.861236594,0.9,0.5625,1,19.195,8.863068906,4.504249019,33.95902272,903.2962963,3.444444444,0.47826087,4,5,85,97,154,0,0,0,0,0,0,0,0,0,1
14,274864,14,0.890909091,0.127272727,0.2,1.472727273,4.618181818,0.2,0.272727273,0.345454545,1.890909091,26.14545455,3.254545455,3.072727273,8.254545455,0.836363636,14.6,0.254545455,35.58181818,64.05454545,0.654545455,0.290909091,3.163636364,0.454545455,168.7818182,2.945454545,0.218181818,0.163636364,8.381818182,0.054545455,0.763636364,1.072727273,0.163636364,0.8,3.945454545,1.527272727,55,0.903476505,0.948275862,0.705128205,1,29.367,13.40780386,5.747089056,-7.49098488,982.8,2.836363636,0.363636364,1,134,0,0,0,0,0,0,0,0,0,0,0,0,2
15,274864,15,1.166666667,0.425925926,0.277777778,2.296296296,7.37037037,0.12962963,0.092592593,0.592592593,0.759259259,37.90740741,3.703703704,2.703703704,3.277777778,0.833333333,13.25925926,0.333333333,43.55555556,73.07407407,0.388888889,0.555555556,5.703703704,0.685185185,247.0555556,1.351851852,0.314814815,0.277777778,8.296296296,0.055555556,0.666666667,0.833333333,0.518518519,0.888888889,2.648148148,1.796296296,54,0.744389177,0.947368421,0.701298701,1,26.481,10.79418355,7.207773154,-3.946949586,605.9259259,3.240740741,0.46875,2,128,129,0,0,0,0,0,0,0,0,0,0,0,1
16,274864,16,0.745283019,0.367924528,0.141509434,1.811320755,5.896226415,0.179245283,0.198113208,0.320754717,0.716981132,30.37735849,2.518867925,2.037735849,4.254716981,0.641509434,9.283018868,0.160377358,33.68867925,59.18867925,0.349056604,0.254716981,4.047169811,0.452830189,182.5943396,0.924528302,0.264150943,0.08490566,7.273584906,0.075471698,0.481132075,0.735849057,0.235849057,0.924528302,5.396226415,1.726415094,106,0.847435307,0.768115942,0.56684492,1,48.347,17.06317698,9.058818018,0.452662009,763.9811321,4.028301887,0.081632653,2,38,314,0,0,0,0,0,0,0,0,0,0,0,1
17,274864,17,0.764705882,0.058823529,0.411764706,0.882352941,3.882352941,0.058823529,0.470588235,0.411764706,1.058823529,9.941176471,4.705882353,2.647058824,4.058823529,0.470588235,9.705882353,0.058823529,26.88235294,43.17647059,0.235294118,0.352941176,1.941176471,0.411764706,165.2941176,3.941176471,0.117647059,0.235294118,7,0,0.294117647,0.294117647,0.235294118,1.176470588,2.058823529,1.235294118,17,0.940808528,0.894736842,0.53125,1,16.656,8.818934755,2.989076603,16.19318627,1167.294118,5.117647059,0.294117647,1,145,0,0,0,0,0,0,0,0,0,0,0,0,2
18,274864,18,1.525,0.3,0.4,1.575,4.65,0.125,0.475,0.35,0.675,28.15,3.075,1.525,3.25,0.675,16.5,0.175,29.75,52.15,0.575,0.425,4.8,0.45,178.475,2.2,0.075,0.1,7.575,0.05,0.375,0.975,0.175,1.375,6.25,1.575,40,0.510208336,0.975609756,0.714285714,1,21.428,8.04859213,6.922198451,-79.0677482,1245.275,3.65,0.52,2,71,116,0,0,0,0,0,0,0,0,0,0,0,1
19,274864,19,1,0.265306122,0.285714286,1.693877551,5.755102041,0.163265306,0.244897959,0.510204082,0.93877551,28.97959184,2.836734694,2.489795918,7.408163265,0.755102041,17.51020408,0.142857143,34.73469388,58.97959184,0.551020408,0.469387755,4.346938776,0.469387755,141.877551,1.632653061,0.265306122,0.183673469,8.857142857,0.06122449,0.469387755,0.979591837,0.387755102,1.306122449,6.469387755,0.959183673,49,0.543465104,0.924528302,0.6125,1,25.745,9.247250205,7.762435517,18.3593609,1330.55102,3.448979592,0.566666667,3,40,100,210,0,0,0,0,0,0,0,0,0,0,1
20,274864,20,1.821428571,0.357142857,0.214285714,1.75,7.404761905,0.214285714,0.25,0.595238095,0.761904762,29.36904762,3.952380952,2.404761905,2.464285714,1.047619048,18.78571429,0.285714286,34.30952381,58.71428571,3.011904762,0.547619048,3.904761905,0.630952381,260.1071429,1.226190476,0.333333333,0.214285714,9.297619048,0.095238095,0.619047619,1.297619048,0.44047619,1.226190476,3.047619048,2.523809524,84,0.918871676,0.875,0.631578947,1,42.368,17.96587885,7.088554532,-3.468133737,1545.178571,3.107142857,0.354166667,4,63,122,159,160,0,0,0,0,0,0,0,0,0,11
21,274864,21,1.581081081,0.297297297,0.310810811,1.918918919,5.621621622,0.256756757,0.202702703,0.418918919,2.067567568,30.2027027,5.756756757,3.432432432,4.121621622,0.756756757,18.25675676,0.364864865,29.02702703,49.31081081,0.648648649,0.513513514,4.986486486,0.797297297,160.027027,1.716216216,0.364864865,0.148648649,9.635135135,0.094594595,0.445945946,1.405405405,0.364864865,0.918918919,4.040540541,1.297297297,74,0.750558095,0.870588235,0.587301587,1,34.809,12.79673493,8.456139622,-4.429235537,1606.932432,3.77027027,0.307692308,3,147,177,226,0,0,0,0,0,0,0,0,0,0,2
22,274864,22,1.686567164,0.776119403,0.343283582,2.268656716,3.343283582,0.71641791,0.358208955,0.388059701,3.47761194,9.835820896,9.865671642,6.910447761,3.507462687,1.134328358,15.34328358,0.23880597,42.64179104,74.67164179,0.432835821,0.895522388,4.164179104,0.835820896,286.9850746,3.179104478,0.656716418,0.28358209,9.268656716,0.104477612,0.656716418,1.432835821,0.388059701,1.074626866,2.089552239,2.298507463,67,0.786604606,0.957142857,0.736263736,1,30.765,12.47302472,7.701556905,8.028356538,44.70149254,3.462686567,0.333333333,3,76,138,139,0,0,0,0,0,0,0,0,0,0,4
23,274864,23,0.857142857,0.571428571,0.142857143,1,0.857142857,0.285714286,0.142857143,0.142857143,1.571428571,6.714285714,2.142857143,2.714285714,2.428571429,1.285714286,8.428571429,0.571428571,27.71428571,40.57142857,0.285714286,0.285714286,2.857142857,0.714285714,219.1428571,1.857142857,0.428571429,0.142857143,7.857142857,0.142857143,0.571428571,1,0.142857143,0.428571429,3.571428571,2.142857143,7,0.688972486,0.875,0.777777778,1,6.831,3.763583333,2.727798137,-59.52730205,70.71428571,5.142857143,0.428571429,1,48,0,0,0,0,0,0,0,0,0,0,0,0,16
24,274864,24,1.1,0.1,0.2,1.5,4.1,0.3,0,0.7,0.5,13.5,1.6,5.6,28.5,0.5,13.1,0.3,26,38,0.5,0.3,2.8,0.3,103,1,0.4,0.2,7.4,0,0.6,1.1,0.3,0.6,3.1,1.3,10,0.925326244,0.769230769,0.416666667,1,13.29,7.200823273,2.730349952,-51.66755317,1189.5,3.9,0.4,1,115,0,0,0,0,0,0,0,0,0,0,0,0,10
25,274864,25,1.62962963,0.407407407,0.351851852,1.296296296,6.722222222,0.074074074,0.111111111,0.351851852,0.851851852,29.7037037,4.166666667,2.314814815,1.888888889,0.685185185,14.51851852,0.296296296,33.05555556,59.42592593,0.166666667,0.351851852,3.296296296,0.37037037,168,1.685185185,0.259259259,0.148148148,7.888888889,0.037037037,0.5,1.092592593,0.240740741,1.777777778,2,1.888888889,54,0.651290461,0.885245902,0.675,1,26.944,9.969777288,7.565351426,-40.2810973,1562.481481,4.185185185,0.322580645,1,63,0,0,0,0,0,0,0,0,0,0,0,0,1
26,274864,26,0.823529412,0.470588235,0.411764706,0.764705882,2.529411765,0.117647059,0.235294118,0.705882353,1.705882353,22.70588235,6.470588235,3.823529412,2.588235294,1.647058824,11.64705882,0.529411765,45.94117647,76,0.411764706,0.235294118,4.882352941,0.823529412,264.1176471,1.235294118,0.235294118,0.058823529,9.470588235,0.176470588,0.764705882,1.411764706,0.176470588,0.941176471,3.117647059,2.176470588,17,0.936097757,0.80952381,0.485714286,1,15.548,8.648515128,3.042028238,-62.82509941,11.05882353,3.705882353,0.411764706,1,31,0,0,0,0,0,0,0,0,0,0,0,0,16
27,274864,27,0.976744186,0.209302326,0.348837209,1.325581395,1.418604651,0.441860465,0.139534884,0.23255814,1,7.627906977,4.790697674,5.790697674,4.162790698,0.906976744,9.674418605,0.162790698,14.09302326,26.69767442,0.325581395,0.255813953,3.720930233,0.581395349,110.2325581,1.465116279,0.186046512,0.186046512,7.581395349,0.023255814,0.558139535,0.860465116,0.255813953,1.093023256,5.906976744,1.093023256,43,0.673319444,0.716666667,0.597222222,1,32.022,9.905219843,7.32344106,35.46176159,262.1627907,5.069767442,0.181818182,3,9,150,162,0,0,0,0,0,0,0,0,0,0,6
28,274864,28,0.931034483,0.344827586,0.206896552,1.103448276,4.275862069,0.172413793,0.275862069,0.275862069,0.379310345,20.62068966,1.068965517,0.827586207,2.793103448,0.620689655,8.586206897,0.068965517,29.06896552,45.82758621,0.206896552,0.24137931,2.896551724,0.310344828,142.137931,0.310344828,0.206896552,0.068965517,5.931034483,0.034482759,0.620689655,0.931034483,0.172413793,0.586206897,5.137931034,1.103448276,29,0.464268343,0.966666667,0.805555556,1,16.656,6.650239762,5.890081377,-32.48464516,938.2068966,6.862068966,0.5,3,59,223,258,0,0,0,0,0,0,0,0,0,0,1
29,274864,29,0.444444444,0.222222222,0.333333333,1,3.777777778,0,0,0.444444444,0.222222222,29.55555556,2.222222222,1.888888889,1.555555556,0.666666667,12.66666667,0.888888889,40.55555556,74.11111111,0.333333333,0.555555556,2.666666667,0.222222222,178.1111111,0.777777778,0.222222222,0.333333333,5.777777778,0.333333333,0.888888889,0.777777778,0.333333333,1,3.888888889,1.555555556,9,0.781038915,1,0.6,1,9.362,4.760952286,2.973130702,0,1439,5.444444444,0.888888889,2,87,118,0,0,0,0,0,0,0,0,0,0,0,1
30,274864,30,2.244444444,0.511111111,0.6,2.955555556,5.688888889,0.444444444,0.222222222,0.555555556,3.622222222,15.37777778,10.8,7.066666667,4.377777778,1.533333333,19.64444444,0.377777778,65,106.8666667,0.6,1.2,5.688888889,1.177777778,375.9111111,2.888888889,1.177777778,0.577777778,11.15555556,0.2,0.955555556,1.933333333,0.555555556,2.111111111,2.266666667,3.066666667,45,0.912521585,0.692307692,0.5,1,35.801,14.96310637,6.120337754,87.06400332,2.422222222,7.622222222,0.076923077,1,31,0,0,0,0,0,0,0,0,0,0,0,0,4
31,274864,31,1.6,0.2,0,1.8,4.6,0,0,0.6,0.6,12.8,4.4,2,2,0.6,11.4,0,34.2,59.4,0.2,0.4,0.8,0.4,212.6,1.4,0.6,0.4,3.8,0,0.2,1.2,0.2,2.6,4,0.6,5,0.931487699,0.833333333,0.625,1,7.013,4.881889979,1.7758989,-79.09929526,9.2,7.8,1,3,26,30,227,0,0,0,0,0,0,0,0,0,0,8
32,274864,32,1.02173913,0.260869565,0.217391304,4.086956522,5.347826087,0.130434783,0.543478261,0.543478261,1.326086957,16.36956522,4.565217391,4.173913043,2.347826087,0.934782609,14.65217391,0.369565217,41.73913043,67.2826087,0.413043478,0.434782609,4.673913043,0.760869565,252.1304348,2.260869565,0.391304348,0.086956522,8.847826087,0.02173913,0.652173913,0.869565217,0.543478261,0.652173913,3.173913043,1.97826087,46,0.551641728,0.93877551,0.821428571,1,22.908,8.664250722,7.226688408,70.92777776,335.7173913,3.97826087,0.423076923,2,58,178,0,0,0,0,0,0,0,0,0,0,0,2
